text,label
hey switch on hall lamp,LIGHT_ON
hey stop kitchen lamp,LIGHT_OFF
could you activate bedroom light please,LIGHT_ON
please power on garage lamp please,LIGHT_ON
disable bathroom led for me,LIGHT_OFF
start hall lights for me,LIGHT_ON
can you deactivate lamp right now,LIGHT_OFF
could you switch on hall led right now,LIGHT_ON
can you stop living room light,LIGHT_OFF
hey start kitchen lamp please,LIGHT_ON
can you power on kitchen lights please,LIGHT_ON
activate garage light for me,LIGHT_ON
could you stop kitchen lights please,LIGHT_OFF
please power off office lamp please,LIGHT_OFF
hey deactivate hall led right now,LIGHT_OFF
enable garage lights for me,LIGHT_ON
can you deactivate kitchen lamp for me,LIGHT_OFF
please disable bathroom light for me,LIGHT_OFF
can you start bathroom led please,LIGHT_ON
can you power on hall led please,LIGHT_ON
please switch off garage lights right now,LIGHT_OFF
would you switch on hall light,LIGHT_ON
start office lights for me,LIGHT_ON
hey switch on hall light,LIGHT_ON
could you stop light right now,LIGHT_OFF
would you turn off hall lamp for me,LIGHT_OFF
can you power off hall led for me,LIGHT_OFF
can you stop lights for me,LIGHT_OFF
hey power on bathroom led,LIGHT_ON
would you activate office light please,LIGHT_ON
would you power on bathroom lamp,LIGHT_ON
hey turn on office light right now,LIGHT_ON
switch on light,LIGHT_ON
please switch off garage lights for me,LIGHT_OFF
please start living room light,LIGHT_ON
disable hall led for me,LIGHT_OFF
hey deactivate bedroom light,LIGHT_OFF
can you turn off living room led for me,LIGHT_OFF
please power on kitchen light for me,LIGHT_ON
please deactivate garage lamp please,LIGHT_OFF
could you switch on kitchen lights for me,LIGHT_ON
can you turn off bedroom lights,LIGHT_OFF
hey power on garage light,LIGHT_ON
could you turn off living room light right now,LIGHT_OFF
turn off living room lights right now,LIGHT_OFF
could you deactivate living room led for me,LIGHT_OFF
hey turn off kitchen lamp right now,LIGHT_OFF
hey enable bedroom led please,LIGHT_ON
would you turn on hall lights for me,LIGHT_ON
please deactivate office light for me,LIGHT_OFF
can you switch on lamp please,LIGHT_ON
power off lamp for me,LIGHT_OFF
please deactivate office light,LIGHT_OFF
hey stop bedroom lamp right now,LIGHT_OFF
can you switch on garage lamp,LIGHT_ON
could you turn off bathroom lights,LIGHT_OFF
can you turn on bathroom led for me,LIGHT_ON
would you power off living room lamp,LIGHT_OFF
could you power off bathroom lights please,LIGHT_OFF
hey switch on office lamp,LIGHT_ON
would you activate bathroom light,LIGHT_ON
would you start bathroom light,LIGHT_ON
please turn on office lights please,LIGHT_ON
hey enable hall lamp right now,LIGHT_ON
would you turn on kitchen lamp,LIGHT_ON
can you switch off garage lamp right now,LIGHT_OFF
could you power on hall led,LIGHT_ON
would you stop living room led right now,LIGHT_OFF
would you start bedroom lights,LIGHT_ON
hey start kitchen led please,LIGHT_ON
please turn off garage light right now,LIGHT_OFF
can you power on living room led right now,LIGHT_ON
please disable bedroom lights please,LIGHT_OFF
would you start office led,LIGHT_ON
can you turn off office lights please,LIGHT_OFF
could you start office lamp please,LIGHT_ON
please switch on bathroom light,LIGHT_ON
would you switch on bathroom light please,LIGHT_ON
please disable bedroom lamp for me,LIGHT_OFF
hey switch on kitchen lights please,LIGHT_ON
hey enable hall lamp please,LIGHT_ON
would you start bedroom led please,LIGHT_ON
can you switch off hall led for me,LIGHT_OFF
please start bathroom led right now,LIGHT_ON
can you activate bedroom lights for me,LIGHT_ON
disable garage lamp please,LIGHT_OFF
could you start bedroom light,LIGHT_ON
please turn on office lights for me,LIGHT_ON
could you start bedroom lights right now,LIGHT_ON
hey start kitchen lights,LIGHT_ON
please activate bedroom light please,LIGHT_ON
please power on light,LIGHT_ON
please turn on garage lights please,LIGHT_ON
would you disable lamp,LIGHT_OFF
could you turn on kitchen light please,LIGHT_ON
please switch off lamp please,LIGHT_OFF
please power on bedroom lamp right now,LIGHT_ON
please start garage light please,LIGHT_ON
stop garage led,LIGHT_OFF
please power off bathroom lights for me,LIGHT_OFF
please start bathroom lights please,LIGHT_ON
would you switch off living room light right now,LIGHT_OFF
can you switch off garage lamp for me,LIGHT_OFF
please hello,UNKNOWN
hey enable kitchen lights right now,LIGHT_ON
please power on office lamp for me,LIGHT_ON
hey power off hall light right now,LIGHT_OFF
hey activate bedroom lights right now,LIGHT_ON
could you deactivate living room light right now,LIGHT_OFF
hey turn on bathroom light,LIGHT_ON
would you turn off bedroom led please,LIGHT_OFF
hey switch on kitchen light for me,LIGHT_ON
please power off kitchen lamp right now,LIGHT_OFF
switch off hall lamp,LIGHT_OFF
would you switch on bathroom lights right now,LIGHT_ON
could you disable bathroom lights,LIGHT_OFF
hey turn on office light for me,LIGHT_ON
power on kitchen light for me,LIGHT_ON
enable bedroom lights for me,LIGHT_ON
can you switch off living room light please,LIGHT_OFF
hey activate office led right now,LIGHT_ON
would you switch off garage lights,LIGHT_OFF
please how are you,UNKNOWN
hey deactivate lights please,LIGHT_OFF
switch on garage lamp right now,LIGHT_ON
turn off office lights please,LIGHT_OFF
would you stop living room lights for me,LIGHT_OFF
please disable kitchen light,LIGHT_OFF
stop garage lamp right now,LIGHT_OFF
could you power on bathroom led for me,LIGHT_ON
could you turn off office led please,LIGHT_OFF
hey enable office led for me,LIGHT_ON
power off bedroom lamp,LIGHT_OFF
hey stop garage lamp please,LIGHT_OFF
hey switch on bathroom lamp,LIGHT_ON
would you switch on garage led please,LIGHT_ON
would you start living room light for me,LIGHT_ON
could you enable hall lamp right now,LIGHT_ON
activate bathroom lamp,LIGHT_ON
could you disable bathroom lamp please,LIGHT_OFF
would you power off office led please,LIGHT_OFF
could you power on bedroom lamp for me,LIGHT_ON
could you switch on garage lamp,LIGHT_ON
could you deactivate garage light,LIGHT_OFF
stop living room lights for me,LIGHT_OFF
would you power off living room light for me,LIGHT_OFF
please turn on living room light for me,LIGHT_ON
can you switch off office light for me,LIGHT_OFF
would you turn off office light,LIGHT_OFF
could you stop bathroom lamp right now,LIGHT_OFF
could you start bathroom lamp for me,LIGHT_ON
can you activate kitchen lamp please,LIGHT_ON
can you stop office light,LIGHT_OFF
please switch off bedroom led right now,LIGHT_OFF
turn off led,LIGHT_OFF
hey switch off office led,LIGHT_OFF
can you start bathroom lamp,LIGHT_ON
please turn off bedroom lamp right now,LIGHT_OFF
hey turn off lamp right now,LIGHT_OFF
can you turn on garage lights please,LIGHT_ON
hey enable lamp right now,LIGHT_ON
would you enable office lights for me,LIGHT_ON
can you switch off garage light for me,LIGHT_OFF
could you deactivate hall led right now,LIGHT_OFF
can you power off kitchen lights right now,LIGHT_OFF
deactivate office lights for me,LIGHT_OFF
could you switch off bedroom lamp for me,LIGHT_OFF
could you enable bathroom lamp please,LIGHT_ON
could you turn on bedroom light please,LIGHT_ON
would you turn on bathroom light please,LIGHT_ON
could you enable light,LIGHT_ON
hey power on bathroom led right now,LIGHT_ON
could you activate hall lights for me,LIGHT_ON
hey stop bathroom led,LIGHT_OFF
could you switch on kitchen led,LIGHT_ON
switch off living room led for me,LIGHT_OFF
hey deactivate office lights for me,LIGHT_OFF
could you switch on hall lights for me,LIGHT_ON
disable kitchen light please,LIGHT_OFF
power off office lights for me,LIGHT_OFF
can you turn off bathroom lamp,LIGHT_OFF
could you power off led please,LIGHT_OFF
would you start lamp for me,LIGHT_ON
can you enable hall light please,LIGHT_ON
could you start bathroom lights,LIGHT_ON
please turn on bedroom led for me,LIGHT_ON
hey power off lights for me,LIGHT_OFF
would you turn off office lights right now,LIGHT_OFF
could you start bedroom lights,LIGHT_ON
could you disable bedroom led for me,LIGHT_OFF
hey switch off garage led for me,LIGHT_OFF
could you switch off garage led for me,LIGHT_OFF
hey switch on bedroom led for me,LIGHT_ON
would you deactivate living room lights please,LIGHT_OFF
could you start office lights right now,LIGHT_ON
please start bathroom light please,LIGHT_ON
can you enable living room light for me,LIGHT_ON
could you power on living room light right now,LIGHT_ON
please power on kitchen led please,LIGHT_ON
hey enable lights,LIGHT_ON
would you switch off office led,LIGHT_OFF
please turn off garage light,LIGHT_OFF
could you deactivate office lights please,LIGHT_OFF
please power off kitchen lamp for me,LIGHT_OFF
would you deactivate garage lamp for me,LIGHT_OFF
deactivate bedroom lights,LIGHT_OFF
can you power off bathroom light for me,LIGHT_OFF
hey stop lights please,LIGHT_OFF
can you switch off hall led please,LIGHT_OFF
hey disable light for me,LIGHT_OFF
power on lights,LIGHT_ON
hey disable bathroom lamp for me,LIGHT_OFF
hey deactivate bathroom lamp right now,LIGHT_OFF
please enable bathroom lamp for me,LIGHT_ON
can you enable hall lamp please,LIGHT_ON
would you start office led please,LIGHT_ON
can you power off garage lamp please,LIGHT_OFF
power off kitchen led right now,LIGHT_OFF
activate kitchen lamp,LIGHT_ON
turn off kitchen led,LIGHT_OFF
would you disable bedroom lights please,LIGHT_OFF
can you stop hall led for me,LIGHT_OFF
please activate bedroom led right now,LIGHT_ON
please turn on bedroom lights right now,LIGHT_ON
can you power on living room led,LIGHT_ON
can you deactivate bathroom lights please,LIGHT_OFF
please power on kitchen light right now,LIGHT_ON
hey switch on hall lights right now,LIGHT_ON
can you switch off hall lights right now,LIGHT_OFF
could you deactivate bathroom lamp please,LIGHT_OFF
can you enable garage lights for me,LIGHT_ON
hey turn on lights,LIGHT_ON
please power off bedroom lamp right now,LIGHT_OFF
would you power on kitchen lights right now,LIGHT_ON
power on kitchen lights for me,LIGHT_ON
start bathroom lights please,LIGHT_ON
please power on bathroom lamp please,LIGHT_ON
enable living room lamp please,LIGHT_ON
can you turn off bathroom lamp right now,LIGHT_OFF
turn off living room lamp for me,LIGHT_OFF
power off garage lamp right now,LIGHT_OFF
hey enable bedroom light please,LIGHT_ON
could you stop lights,LIGHT_OFF
power off hall lights please,LIGHT_OFF
disable bathroom light please,LIGHT_OFF
stop lights,LIGHT_OFF
turn off bathroom light right now,LIGHT_OFF
power on living room led please,LIGHT_ON
hey switch off living room light,LIGHT_OFF
can you start hall light right now,LIGHT_ON
can you power on bedroom lamp,LIGHT_ON
could you switch on living room led please,LIGHT_ON
can you switch on lights right now,LIGHT_ON
would you switch on hall light for me,LIGHT_ON
please switch on kitchen lights right now,LIGHT_ON
turn on garage lamp for me,LIGHT_ON
please enable bedroom lamp for me,LIGHT_ON
would you stop lamp please,LIGHT_OFF
hey turn on kitchen light right now,LIGHT_ON
could you turn off hall lamp please,LIGHT_OFF
please stop garage led right now,LIGHT_OFF
could you switch on office lamp please,LIGHT_ON
please stop office lamp for me,LIGHT_OFF
can you enable bedroom lights right now,LIGHT_ON
hey switch off hall light please,LIGHT_OFF
could you switch on bedroom light please,LIGHT_ON
can you turn on bedroom lights for me,LIGHT_ON
can you enable hall lamp for me,LIGHT_ON
please power off office lights right now,LIGHT_OFF
please activate garage lamp for me,LIGHT_ON
can you turn off garage lamp,LIGHT_OFF
can you power off office led right now,LIGHT_OFF
please stop bedroom lights,LIGHT_OFF
please activate bedroom lights right now,LIGHT_ON
please enable lamp right now,LIGHT_ON
hey power on light for me,LIGHT_ON
can you stop bedroom lamp please,LIGHT_OFF
please stop office led,LIGHT_OFF
would you start hall lamp,LIGHT_ON
activate light please,LIGHT_ON
please stop hall lights right now,LIGHT_OFF
hey switch on lamp,LIGHT_ON
hey stop garage lights right now,LIGHT_OFF
hey disable garage lights right now,LIGHT_OFF
could you deactivate bedroom lamp for me,LIGHT_OFF
hey switch on garage led right now,LIGHT_ON
could you enable bathroom lamp right now,LIGHT_ON
would you power on office lights,LIGHT_ON
can you stop kitchen lights please,LIGHT_OFF
can you activate living room light right now,LIGHT_ON
power on office light for me,LIGHT_ON
hey start led,LIGHT_ON
please switch on living room light please,LIGHT_ON
would you power on living room light,LIGHT_ON
please switch on bathroom lights right now,LIGHT_ON
switch on bathroom lights,LIGHT_ON
please power off bedroom lights please,LIGHT_OFF
can you turn off bathroom light right now,LIGHT_OFF
enable bathroom lamp for me,LIGHT_ON
hey start light,LIGHT_ON
would you activate hall light right now,LIGHT_ON
switch off lights please,LIGHT_OFF
start living room lamp,LIGHT_ON
would you turn on office lamp,LIGHT_ON
can you activate living room lights for me,LIGHT_ON
would you turn off bedroom led right now,LIGHT_OFF
turn off garage light,LIGHT_OFF
hey stop living room light please,LIGHT_OFF
please start office led for me,LIGHT_ON
hey power off led please,LIGHT_OFF
hey turn on office led,LIGHT_ON
would you disable bathroom lamp,LIGHT_OFF
please activate bedroom lamp please,LIGHT_ON
turn on kitchen light,LIGHT_ON
hey start lights,LIGHT_ON
can you turn on kitchen lights right now,LIGHT_ON
hey disable living room led please,LIGHT_OFF
would you disable garage lights for me,LIGHT_OFF
could you start garage lights for me,LIGHT_ON
would you turn on kitchen light please,LIGHT_ON
